,code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,statut_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,continuite_obs_hydro,longitude,latitude
138,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1064.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
139,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
140,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1831.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
141,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,6590.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
142,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,2169.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
143,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,49100.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
144,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,2507.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
145,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
146,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,849.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
147,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,895.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
148,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,2220.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
149,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,472.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
150,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,652.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
151,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1840.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
152,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,985.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
153,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,6760.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
154,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,367.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
155,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1960.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
156,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1540.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
157,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,11200.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
158,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,781.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
159,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,454.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
160,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T12:00:00Z,1730.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
161,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,502.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
162,L8122120,L812212001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,7670.0,12,Interpolation,16,Non qualifiée,True,-0.166850805,46.786083352
163,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,1074.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
164,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,12000.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
165,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,876.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
166,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,3460.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
167,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,624.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
168,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,13800.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
169,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,836.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
170,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,4320.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
171,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,1443.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
172,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,18400.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
173,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,820.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
174,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,10400.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
175,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,200.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
176,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,1062.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
177,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
178,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,1832.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
179,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,6600.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
180,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,2171.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
181,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:55:00Z,49200.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
182,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1925.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
183,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1290000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
184,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,2083.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
185,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,500.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
186,L8122120,L812212001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,7610.0,12,Interpolation,16,Non qualifiée,True,-0.166850805,46.786083352
187,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1073.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
188,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,12000.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
189,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,874.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
190,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,3420.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
191,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,623.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
192,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,13800.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
193,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,837.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
194,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,4340.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
195,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1443.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
196,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,18400.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
197,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,829.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
198,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,10600.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
199,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,201.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
200,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1059.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
201,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,32200.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
202,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1832.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
203,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,6600.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
204,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,2173.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
205,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,49300.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
206,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,2502.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
207,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
208,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,849.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
209,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,897.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
210,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,2240.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
211,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,472.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
212,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,650.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
213,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1810.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
214,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,988.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
215,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,6810.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
216,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,367.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
217,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1960.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
218,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1540.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
219,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,11200.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
220,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,783.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
221,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,458.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
222,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:50:00Z,1750.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
223,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,500.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
224,L8122120,L812212001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,7610.0,12,Interpolation,16,Non qualifiée,True,-0.166850805,46.786083352
225,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,1073.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
226,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,12000.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
227,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,877.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
228,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,3480.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
229,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,625.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
230,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
231,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,836.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
232,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,4320.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
233,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,1443.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
234,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,18400.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
235,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,810.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
236,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
237,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,201.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
238,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,1062.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
239,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
240,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,1833.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
241,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,6610.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
242,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,2173.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
243,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:45:00Z,49300.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
244,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1926.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
245,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1290000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
246,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,2088.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
247,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,500.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
248,L8122120,L812212001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,7610.0,12,Interpolation,16,Non qualifiée,True,-0.166850805,46.786083352
249,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1073.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
250,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,12000.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
251,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,879.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
252,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,3520.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
253,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,627.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
254,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
255,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
256,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,4310.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
257,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1443.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
258,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,18400.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
259,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,791.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
260,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,9650.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
261,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,201.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
262,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1064.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
263,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
264,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1833.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
265,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,6610.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
266,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,2173.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
267,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,49300.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
268,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,2502.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
269,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
270,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,849.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
271,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,901.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
272,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,2280.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
273,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,471.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
274,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,650.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
275,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T12:00:00Z,4,31,2023-11-19T11:40:00Z,1810.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
